State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
PA,Allegheny County,42,3,5/3/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/4/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/5/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/6/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/7/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/8/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/9/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/10/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/11/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/12/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/13/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/14/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/15/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/16/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/17/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/18/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/19/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/20/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/21/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/22/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/23/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/24/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/25/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/26/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/27/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/28/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/29/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/30/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,5/31/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/1/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/2/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/3/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/4/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/5/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/6/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/7/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/8/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/9/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/10/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/11/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/12/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/13/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/14/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/15/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/16/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/17/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/18/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/19/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/20/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/21/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/22/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/23/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/24/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/25/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/26/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/27/2021,1,Yes,Official,https://www.health.pa.gov/Documents/First%20Amendment%20to%20Updated%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20Clean%2031621.pdf,"Pa. Health Order (Mar. 16, 2021)"
PA,Allegheny County,42,3,6/28/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,6/29/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,6/30/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/1/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/2/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/3/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/4/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/5/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/6/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/7/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/8/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/9/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/10/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/11/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/12/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/13/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/14/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/15/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/16/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/17/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/18/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/19/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/20/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/21/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/22/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/23/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/24/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/25/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/26/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/27/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/28/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/29/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/30/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,7/31/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/1/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/2/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/3/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/4/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/5/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/6/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/7/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/8/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/9/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/10/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/11/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/12/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
PA,Allegheny County,42,3,8/13/2021,2,No,Official,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Termination%20Order%20of%20the%20Secretary%20Requiring%20Universal%20Face%20Coverings%20June%2028%202021.pdf,"Pa. Health Order (June 28, 2021)"
